policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,bottle,0.3333333333333333,1.196969696969697,0.10606060606060606,0.3181818181818182,0.6666666666666667,66
fixed,cable,0.775,2.183333333333333,0.39166666666666666,0.5053763440860215,0.22499999999999998,120
fixed,capsule,0.7619047619047619,3.1904761904761907,0.5904761904761905,0.775,0.23809523809523814,105
fixed,carpet,0.46236559139784944,2.096774193548387,0.3118279569892473,0.6744186046511628,0.5376344086021505,93
fixed,grid,1.0,3.6507936507936507,0.7301587301587301,0.7301587301587301,0.0,63
fixed,hazelnut,0.75,2.1818181818181817,0.38636363636363635,0.5151515151515151,0.25,88
fixed,leather,0.36,1.44,0.16,0.4444444444444444,0.64,100
fixed,metal_nut,0.7608695652173914,3.1195652173913047,0.5760869565217391,0.7571428571428571,0.23913043478260865,92
fixed,pill,0.8805970149253731,3.7761194029850746,0.7313432835820896,0.8305084745762712,0.11940298507462688,134
fixed,screw,0.9921875,3.6796875,0.734375,0.7401574803149606,0.0078125,128
fixed,tile,0.45161290322580644,1.4086021505376345,0.17204301075268819,0.38095238095238093,0.5483870967741935,93
fixed,toothbrush,0.7058823529411765,2.352941176470588,0.4117647058823529,0.5833333333333334,0.2941176470588235,34
fixed,transistor,0.875,1.5,0.275,0.3142857142857143,0.125,80
fixed,wood,0.4603174603174603,1.9682539682539681,0.2857142857142857,0.6206896551724138,0.5396825396825398,63
fixed,zipper,0.6859504132231405,2.6694214876033056,0.47107438016528924,0.6867469879518072,0.31404958677685946,121
