policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,brightness,0.966225,0.608275,0.05745,0.059458200729643716,0.033775,40000
fixed,contrast,0.91425,1.9942499999999999,0.19085,0.20875034181022697,0.08574999999999999,40000
fixed,defocus_blur,0.920975,1.586275,0.150725,0.16365807975243626,0.07902500000000001,40000
fixed,elastic_transform,0.929225,1.294775,0.1224,0.13172267211923916,0.07077500000000003,40000
fixed,fog,0.9525,1.1644999999999999,0.1117,0.11727034120734908,0.04749999999999999,40000
fixed,frost,0.8974,2.11585,0.201325,0.22434254513037663,0.10260000000000002,40000
fixed,gaussian_blur,0.88765,2.5556,0.244325,0.2752492536472709,0.11234999999999995,40000
fixed,gaussian_noise,0.842025,4.5512250000000005,0.439325,0.5217481666221312,0.15797499999999998,40000
fixed,glass_blur,0.811225,3.839275,0.36505,0.449998459120466,0.18877500000000003,40000
fixed,impulse_noise,0.8455,3.53675,0.338225,0.4000295683027794,0.15449999999999997,40000
fixed,jpeg_compression,0.91325,1.5444999999999998,0.145775,0.15962222830550232,0.08675,40000
fixed,motion_blur,0.907925,1.986325,0.189425,0.20863507448302449,0.09207500000000002,40000
fixed,pixelate,0.901125,2.235625,0.213675,0.23712026633374947,0.09887500000000005,40000
fixed,saturate,0.96,0.7290000000000001,0.0689,0.07177083333333334,0.040000000000000036,40000
fixed,shot_noise,0.85485,3.4999000000000002,0.335475,0.392437269696438,0.14515,40000
fixed,snow,0.914725,1.611025,0.152575,0.16679876465604418,0.08527499999999999,40000
fixed,spatter,0.935025,1.235725,0.117075,0.12521055586749016,0.064975,40000
fixed,speckle_noise,0.856025,3.1522250000000005,0.300825,0.35142081130808095,0.14397499999999996,40000
fixed,zoom_blur,0.8995,2.053,0.19525,0.217065036131184,0.10050000000000003,40000
