policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,0.5999859783599355,1.6301792432988245,0.123016522165876,0.20503232842564462,0.4000140216400645,42791
fixed,0.5999859783599355,1.6304129372998994,0.1230398915659835,0.20507127833605981,0.4000140216400645,42791
uaat_monotone,0.5999859783599355,1.6311140193031246,0.123109999766306,0.20518812806730544,0.4000140216400645,42791
