policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.6820359421373653,1.4359561590053982,0.22359842022855272,0.32783964365256124,0.3179640578626347,42791
uncertainty_grid,0.7390572783996635,1.5969713257460683,0.26720572082914634,0.3615494071146245,0.2609427216003365,42791
fixed,0.755649552475988,1.6544600500105164,0.28202192049730085,0.3732178753672491,0.24435044752401203,42791
