policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.6820359421373653,1.4359561590053982,0.22359842022855272,0.32783964365256124,0.3179640578626347,42791
