policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.31880535626650464,0.7407866140076185,0.011918394054824612,0.03738454772027562,0.6811946437334954,42791
