policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.7630381578947368,0.8268697368421053,0.11798157894736842,0.1546208111962394,0.23696184210526317,760000
fixed,0.7995631578947369,0.934857894736842,0.14688421052631578,0.1837055760711441,0.20043684210526314,760000
uncertainty_grid,0.7995631578947369,0.934857894736842,0.14688421052631578,0.1837055760711441,0.20043684210526314,760000
