policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.5448341941062373,1.3581594260475334,0.09029936201537707,0.16573732521231876,0.45516580589376265,42791
