policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
fixed,bottle,0.5909090909090909,3.8939393939393945,0.3484848484848485,0.5897435897435898,0.40909090909090906,66
fixed,cable,0.9083333333333333,5.341666666666667,0.525,0.5779816513761468,0.09166666666666667,120
fixed,capsule,0.9047619047619048,7.428571428571428,0.7333333333333333,0.8105263157894737,0.09523809523809523,105
fixed,carpet,0.7634408602150538,5.505376344086021,0.5268817204301075,0.6901408450704225,0.23655913978494625,93
fixed,grid,1.0,7.301587301587301,0.7301587301587301,0.7301587301587301,0.0,63
fixed,hazelnut,1.0,6.363636363636363,0.6363636363636364,0.6363636363636364,0.0,88
fixed,leather,0.68,4.5200000000000005,0.42,0.6176470588235294,0.31999999999999995,100
fixed,metal_nut,0.8586956521739131,6.771739130434782,0.6630434782608695,0.7721518987341772,0.14130434782608692,92
fixed,pill,0.9328358208955224,7.828358208955224,0.7761194029850746,0.832,0.06716417910447758,134
fixed,screw,1.0,7.421875,0.7421875,0.7421875,0.0,128
fixed,tile,0.6451612903225806,4.010752688172043,0.3655913978494624,0.5666666666666667,0.3548387096774194,93
fixed,toothbrush,0.9411764705882353,6.529411764705882,0.6470588235294118,0.6875,0.05882352941176472,34
fixed,transistor,0.925,3.325,0.325,0.35135135135135137,0.07499999999999996,80
fixed,wood,0.9047619047619048,6.761904761904761,0.6666666666666666,0.7368421052631579,0.09523809523809523,63
fixed,zipper,0.9917355371900827,7.776859504132231,0.7768595041322314,0.7833333333333333,0.008264462809917328,121
