seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
1,0.4,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_40,10:1,10,1,uaat_monotone,0.231159420289855,1.5804347826086955,0.081159420289855,0.3510971786833856,0.768840579710145,1380
1,0.4,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_40,10:1,10,1,fixed,0.386231884057971,2.4615942028985502,0.1847826086956521,0.4784240150093808,0.613768115942029,1380
1,0.4,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_40,10:1,10,1,uncertainty_grid,0.386231884057971,2.4615942028985502,0.1847826086956521,0.4784240150093808,0.613768115942029,1380
1,0.41,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_41,10:1,10,1,uaat_monotone,0.2384057971014492,1.6021739130434782,0.0840579710144927,0.3525835866261398,0.7615942028985507,1380
1,0.41,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_41,10:1,10,1,fixed,0.3884057971014493,2.466666666666667,0.1855072463768116,0.4776119402985074,0.6115942028985507,1380
1,0.41,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_41,10:1,10,1,uncertainty_grid,0.3884057971014493,2.466666666666667,0.1855072463768116,0.4776119402985074,0.6115942028985507,1380
1,0.42,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_42,10:1,10,1,uaat_monotone,0.2623188405797101,1.7159420289855074,0.0978260869565217,0.3729281767955801,0.7376811594202899,1380
1,0.42,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_42,10:1,10,1,fixed,0.4159420289855072,2.6420289855072463,0.2057971014492753,0.494773519163763,0.5840579710144927,1380
1,0.42,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_42,10:1,10,1,uncertainty_grid,0.4159420289855072,2.6420289855072463,0.2057971014492753,0.494773519163763,0.5840579710144927,1380
1,0.43,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_43,10:1,10,1,uaat_monotone,0.2804347826086956,1.7992753623188404,0.1079710144927536,0.3850129198966408,0.7195652173913043,1380
1,0.43,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_43,10:1,10,1,fixed,0.4304347826086956,2.7289855072463767,0.2159420289855072,0.5016835016835017,0.5695652173913044,1380
1,0.43,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_43,10:1,10,1,uncertainty_grid,0.4304347826086956,2.7289855072463767,0.2159420289855072,0.5016835016835017,0.5695652173913044,1380
1,0.44,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_44,10:1,10,1,uaat_monotone,0.2934782608695652,1.8369565217391304,0.1130434782608695,0.3851851851851852,0.7065217391304348,1380
1,0.44,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_44,10:1,10,1,fixed,0.4413043478260869,2.790579710144928,0.2231884057971014,0.5057471264367817,0.558695652173913,1380
1,0.44,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_44,10:1,10,1,uncertainty_grid,0.4413043478260869,2.790579710144928,0.2231884057971014,0.5057471264367817,0.558695652173913,1380
1,0.45,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_45,10:1,10,1,uaat_monotone,0.3065217391304348,1.92536231884058,0.1231884057971014,0.4018912529550827,0.6934782608695652,1380
1,0.45,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_45,10:1,10,1,fixed,0.4514492753623188,2.845652173913044,0.2297101449275362,0.5088282504012841,0.5485507246376812,1380
1,0.45,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_45,10:1,10,1,uncertainty_grid,0.4514492753623188,2.845652173913044,0.2297101449275362,0.5088282504012841,0.5485507246376812,1380
1,0.46,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_46,10:1,10,1,uaat_monotone,0.3115942028985507,1.9492753623188404,0.1260869565217391,0.4046511627906977,0.6884057971014492,1380
1,0.46,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_46,10:1,10,1,fixed,0.4536231884057971,2.8579710144927537,0.231159420289855,0.5095846645367412,0.5463768115942029,1380
1,0.46,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_46,10:1,10,1,uncertainty_grid,0.4536231884057971,2.8579710144927537,0.231159420289855,0.5095846645367412,0.5463768115942029,1380
1,0.47,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_47,10:1,10,1,uaat_monotone,0.3231884057971014,2.0391304347826087,0.136231884057971,0.42152466367713,0.6768115942028985,1380
1,0.47,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_47,10:1,10,1,fixed,0.4608695652173913,2.908695652173913,0.2369565217391304,0.5141509433962265,0.5391304347826087,1380
1,0.47,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_47,10:1,10,1,uncertainty_grid,0.4608695652173913,2.908695652173913,0.2369565217391304,0.5141509433962265,0.5391304347826087,1380
1,0.48,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_48,10:1,10,1,uaat_monotone,0.3391304347826087,2.1536231884057973,0.1492753623188406,0.4401709401709401,0.6608695652173913,1380
1,0.48,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_48,10:1,10,1,fixed,0.4681159420289855,2.944927536231884,0.2413043478260869,0.5154798761609907,0.5318840579710145,1380
1,0.48,runs_seed3\e2_mvtec_ad\seed_01\policy_grid_48,10:1,10,1,uncertainty_grid,0.4681159420289855,2.944927536231884,0.2413043478260869,0.5154798761609907,0.5318840579710145,1380
