seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
1,0.4,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_40,5:1,5,1,uaat_monotone,0.5060605263157895,0.6121171052631579,0.0236355263157894,0.0467049396005262,0.4939394736842105,760000
1,0.4,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_40,5:1,5,1,fixed,0.4021644736842105,0.6595657894736843,0.0123460526315789,0.0306990135614847,0.5978355263157895,760000
1,0.4,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_40,5:1,5,1,uncertainty_grid,0.4022407894736842,0.6596868421052632,0.0123855263157894,0.0307913236049368,0.5977592105263159,760000
1,0.41,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_41,5:1,5,1,uaat_monotone,0.5117394736842106,0.6117342105263157,0.0246947368421052,0.0482564627354585,0.4882605263157894,760000
1,0.41,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_41,5:1,5,1,uncertainty_grid,0.4119026315789473,0.6555184210526316,0.0134842105263157,0.0327364029567539,0.5880973684210526,760000
1,0.41,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_41,5:1,5,1,fixed,0.4117171052631579,0.6556381578947369,0.0134710526315789,0.0327191959220849,0.5882828947368421,760000
1,0.42,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_42,5:1,5,1,uaat_monotone,0.5172947368421053,0.6113105263157894,0.0257210526315789,0.0497222391795372,0.4827052631578947,760000
1,0.42,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_42,5:1,5,1,fixed,0.4213631578947368,0.6518671052631579,0.0146460526315789,0.0347587404289336,0.5786368421052632,760000
1,0.42,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_42,5:1,5,1,uncertainty_grid,0.4213631578947368,0.6518671052631579,0.0146460526315789,0.0347587404289336,0.5786368421052632,760000
1,0.43,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_43,5:1,5,1,uaat_monotone,0.5225671052631579,0.6110513157894737,0.0267236842105263,0.0511392392314258,0.4774328947368421,760000
1,0.43,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_43,5:1,5,1,fixed,0.4315684210526316,0.6479578947368421,0.0159052631578947,0.0368545574282299,0.5684315789473684,760000
1,0.43,runs_seed3\e1_cifar10c_all\seed_01\policy_grid_43,5:1,5,1,uncertainty_grid,0.4314789473684211,0.6480210526315789,0.0159,0.0368500018296922,0.5685210526315789,760000
