seed,target_coverage,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
1,0.6,5:1,5,1,uaat_monotone,0.6149368421052631,0.6473065789473684,0.0524486842105263,0.0852911723925435,0.3850631578947369,760000
1,0.6,5:1,5,1,uncertainty_grid,0.6013907894736842,0.6766947368421052,0.0556171052631578,0.0924808065514804,0.3986092105263158,760000
1,0.6,5:1,5,1,fixed,0.6013118421052631,0.6778394736842106,0.0558302631578947,0.0928474366352514,0.3986881578947369,760000
1,0.7,5:1,5,1,uaat_monotone,0.6842276315789474,0.7136868421052631,0.0795828947368421,0.1163105537746171,0.3157723684210526,760000
1,0.7,5:1,5,1,uncertainty_grid,0.7015447368421053,0.7794618421052631,0.0962013157894736,0.1371278419427804,0.2984552631578947,760000
1,0.7,5:1,5,1,fixed,0.701446052631579,0.7798894736842105,0.0962671052631578,0.1372409252315236,0.298553947368421,760000
1,0.8,5:1,5,1,uaat_monotone,0.7635657894736843,0.8281513157894737,0.1183434210526315,0.1549878513208457,0.2364342105263157,760000
1,0.8,5:1,5,1,uncertainty_grid,0.8007578947368421,0.9361565789473684,0.1473828947368421,0.1840542512356714,0.1992421052631579,760000
1,0.8,5:1,5,1,fixed,0.8009736842105263,0.9368684210526316,0.1475684210526315,0.1842362913559155,0.1990263157894737,760000
1,0.9,5:1,5,1,uaat_monotone,0.8504894736842106,0.9902210526315788,0.1681421052631579,0.1977003954379212,0.1495105263157894,760000
1,0.9,5:1,5,1,fixed,0.9004947368421052,1.1364394736842105,0.2073868421052631,0.2303032251277075,0.0995052631578947,760000
1,0.9,5:1,5,1,uncertainty_grid,0.9005776315789473,1.1367447368421053,0.2074644736842105,0.2303682285784416,0.0994223684210526,760000
