policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.5757575757575758,3.7575757575757573,0.3333333333333333,0.5789473684210527,0.4242424242424242,66
uncertainty_grid,cable,0.8916666666666667,5.191666666666666,0.5083333333333333,0.5700934579439252,0.10833333333333328,120
uncertainty_grid,capsule,0.8857142857142857,7.257142857142858,0.7142857142857143,0.8064516129032258,0.11428571428571432,105
uncertainty_grid,carpet,0.7526881720430108,5.408602150537634,0.5161290322580645,0.6857142857142857,0.24731182795698925,93
uncertainty_grid,grid,1.0,7.301587301587301,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,1.0,6.363636363636363,0.6363636363636364,0.6363636363636364,0.0,88
uncertainty_grid,leather,0.66,4.34,0.4,0.6060606060606061,0.33999999999999997,100
uncertainty_grid,metal_nut,0.782608695652174,6.086956521739131,0.5869565217391305,0.75,0.21739130434782605,92
uncertainty_grid,pill,0.9328358208955224,7.828358208955224,0.7761194029850746,0.832,0.06716417910447758,134
uncertainty_grid,screw,1.0,7.421875,0.7421875,0.7421875,0.0,128
uncertainty_grid,tile,0.6344086021505376,3.9139784946236564,0.3548387096774194,0.559322033898305,0.3655913978494624,93
uncertainty_grid,toothbrush,0.9411764705882353,6.529411764705882,0.6470588235294118,0.6875,0.05882352941176472,34
uncertainty_grid,transistor,0.9125,3.2125,0.3125,0.3424657534246575,0.08750000000000002,80
uncertainty_grid,wood,0.873015873015873,6.476190476190476,0.6349206349206349,0.7272727272727273,0.12698412698412698,63
uncertainty_grid,zipper,0.9834710743801653,7.702479338842975,0.768595041322314,0.7815126050420168,0.016528925619834656,121
