policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.5421934518940899,1.0957911710406394,0.12759692458694585,0.23533468384983405,0.45780654810591015,42791
