policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.6999836414199248,2.1870954172606387,0.18870790586805636,0.2695890228023904,0.30001635858007525,42791
