policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.5589960505713818,0.9333972096936272,0.0984786520530018,0.1761705685618729,0.4410039494286182,42791
