policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.7089314194577353,4.047049441786284,0.37559808612440193,0.5298087739032621,0.2910685805422647,1254
fixed,0.8261562998405104,4.807017543859649,0.46331738437001596,0.5608108108108109,0.17384370015948958,1254
uncertainty_grid,0.8261562998405104,4.807017543859649,0.46331738437001596,0.5608108108108109,0.17384370015948958,1254
