seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
3,0.4,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_40,5:1,5,1,uaat_monotone,0.505146052631579,0.6118473684210526,0.0233986842105263,0.0463206316047208,0.494853947368421,760000
3,0.4,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_40,5:1,5,1,fixed,0.4004842105263158,0.6602328947368421,0.0121434210526315,0.0303218472375545,0.5995157894736842,760000
3,0.4,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_40,5:1,5,1,uncertainty_grid,0.4005394736842105,0.6603947368421053,0.0121868421052631,0.0304260701028218,0.5994605263157895,760000
3,0.41,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_41,5:1,5,1,uaat_monotone,0.5107447368421053,0.611196052631579,0.0243881578947368,0.0477501893519782,0.4892552631578947,760000
3,0.41,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_41,5:1,5,1,uncertainty_grid,0.411103947368421,0.6553302631578948,0.0132868421052631,0.0323199088462067,0.588896052631579,760000
3,0.41,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_41,5:1,5,1,fixed,0.4110486842105263,0.6553789473684211,0.0132855263157894,0.032321053019075,0.5889513157894737,760000
3,0.42,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_42,5:1,5,1,uaat_monotone,0.5161,0.6111697368421053,0.025453947368421,0.0493197972649119,0.4839,760000
3,0.42,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_42,5:1,5,1,fixed,0.4207802631578947,0.6515881578947369,0.0144736842105263,0.0343972507215605,0.5792197368421053,760000
3,0.42,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_42,5:1,5,1,uncertainty_grid,0.4207736842105263,0.6516013157894737,0.014475,0.0344009156065893,0.5792263157894737,760000
3,0.43,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_43,5:1,5,1,uaat_monotone,0.521578947368421,0.6113157894736843,0.026578947368421,0.0509586276488395,0.4784210526315789,760000
3,0.43,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_43,5:1,5,1,uncertainty_grid,0.4302802631578947,0.6482131578947368,0.0156986842105263,0.0364847880665294,0.5697197368421052,760000
3,0.43,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_43,5:1,5,1,fixed,0.4302934210526316,0.6483118421052632,0.0157210526315789,0.0365356565134562,0.5697065789473684,760000
3,0.44,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_44,5:1,5,1,uaat_monotone,0.5268144736842105,0.6116328947368421,0.0276894736842105,0.0525601992112473,0.4731855263157895,760000
3,0.44,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_44,5:1,5,1,fixed,0.440071052631579,0.6454947368421052,0.0171131578947368,0.0388872610284224,0.559928947368421,760000
3,0.44,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_44,5:1,5,1,uncertainty_grid,0.4399921052631579,0.6455013157894737,0.0170986842105263,0.0388613432059187,0.5600078947368421,760000
3,0.45,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_45,5:1,5,1,uaat_monotone,0.5319105263157895,0.6122144736842106,0.028825,0.0541914449402847,0.4680894736842105,760000
3,0.45,runs_seed3\e1_cifar10c_all\seed_03\policy_grid_45,5:1,5,1,uncertainty_grid,0.4500355263157894,0.6428394736842106,0.018575,0.0412745192630991,0.5499644736842105,760000
