policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.87715,0.25285,0.026,0.029641452431169127,0.12285000000000001,40000
uaat_monotone,contrast,0.636475,0.5839,0.044075,0.06924859578145254,0.363525,40000
uaat_monotone,defocus_blur,0.67815,0.5022249999999999,0.036075,0.053196195531961955,0.32184999999999997,40000
uaat_monotone,elastic_transform,0.723925,0.48582499999999995,0.04195,0.05794799184998446,0.27607499999999996,40000
uaat_monotone,fog,0.7846,0.41465,0.03985,0.05079021157277594,0.21540000000000004,40000
uaat_monotone,frost,0.57285,0.65415,0.0454,0.07925285851444532,0.42715000000000003,40000
uaat_monotone,gaussian_blur,0.52465,0.6876,0.04245,0.08091108357952921,0.47535000000000005,40000
uaat_monotone,gaussian_noise,0.229175,0.99295,0.044425,0.19384749645467436,0.770825,40000
uaat_monotone,glass_blur,0.191625,0.949625,0.02825,0.14742335290280495,0.8083750000000001,40000
uaat_monotone,impulse_noise,0.36615,0.8208500000000001,0.0374,0.1021439300832992,0.63385,40000
uaat_monotone,jpeg_compression,0.6757,0.5668,0.0485,0.07177741601302354,0.32430000000000003,40000
uaat_monotone,motion_blur,0.60265,0.665725,0.053675,0.08906496307973119,0.39735,40000
uaat_monotone,pixelate,0.5974,0.65135,0.04975,0.08327753598928692,0.40259999999999996,40000
uaat_monotone,saturate,0.849925,0.29932499999999995,0.02985,0.0351207459481719,0.15007499999999996,40000
uaat_monotone,shot_noise,0.390075,0.8809250000000001,0.0542,0.13894763827469075,0.609925,40000
uaat_monotone,snow,0.663125,0.57925,0.048475,0.07310084825636193,0.33687500000000004,40000
uaat_monotone,spatter,0.739775,0.47285000000000005,0.042525,0.05748369436653036,0.26022500000000004,40000
uaat_monotone,speckle_noise,0.4235,0.825,0.0497,0.11735537190082644,0.5765,40000
uaat_monotone,zoom_blur,0.582325,0.667675,0.05,0.08586270553385138,0.417675,40000
