policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,bottle,0.2727272727272727,0.8181818181818182,0.045454545454545456,0.16666666666666666,0.7272727272727273,66
uaat_monotone,cable,0.725,0.975,0.35,0.4827586206896552,0.275,120
uaat_monotone,capsule,0.7047619047619048,1.380952380952381,0.5428571428571428,0.7702702702702703,0.2952380952380952,105
uaat_monotone,carpet,0.5053763440860215,1.161290322580645,0.3333333333333333,0.6595744680851063,0.4946236559139785,93
uaat_monotone,grid,0.9047619047619048,1.4603174603174605,0.6825396825396826,0.7543859649122807,0.09523809523809523,63
uaat_monotone,hazelnut,0.5681818181818182,0.8409090909090908,0.20454545454545456,0.36,0.43181818181818177,88
uaat_monotone,leather,0.44,0.9600000000000001,0.2,0.45454545454545453,0.56,100
uaat_monotone,metal_nut,0.6739130434782609,1.3043478260869565,0.4891304347826087,0.7258064516129032,0.32608695652173914,92
uaat_monotone,pill,0.7985074626865671,1.5,0.6492537313432836,0.8130841121495327,0.20149253731343286,134
uaat_monotone,screw,0.9296875,1.4140625,0.671875,0.7226890756302521,0.0703125,128
uaat_monotone,tile,0.3548387096774194,0.8172043010752688,0.08602150537634409,0.24242424242424243,0.6451612903225806,93
uaat_monotone,toothbrush,0.5294117647058824,0.9411764705882353,0.23529411764705882,0.4444444444444444,0.47058823529411764,34
uaat_monotone,transistor,0.8125,0.6125,0.2125,0.26153846153846155,0.1875,80
uaat_monotone,wood,0.5079365079365079,1.126984126984127,0.31746031746031744,0.625,0.4920634920634921,63
uaat_monotone,zipper,0.512396694214876,1.0991735537190084,0.30578512396694213,0.5967741935483871,0.487603305785124,121
