policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.6340579710144928,1.122463768115942,0.3782608695652174,0.5965714285714285,0.3659420289855072,1380
fixed,0.6869565217391305,1.1782608695652175,0.4326086956521739,0.629746835443038,0.31304347826086953,1380
uncertainty_grid,0.6869565217391305,1.1782608695652175,0.4326086956521739,0.629746835443038,0.31304347826086953,1380
