policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,brightness,0.8079,0.25772500000000004,0.013125,0.016245822502784998,0.19210000000000005,40000
uncertainty_grid,contrast,0.60835,0.5854,0.03875,0.06369688501684885,0.39165000000000005,40000
uncertainty_grid,defocus_blur,0.6377,0.50605,0.02875,0.04508389524854947,0.36229999999999996,40000
uncertainty_grid,elastic_transform,0.642975,0.48302500000000004,0.0252,0.03919281465064738,0.35702500000000004,40000
uncertainty_grid,fog,0.73255,0.41619999999999996,0.02975,0.040611562350692784,0.26744999999999997,40000
uncertainty_grid,frost,0.5382,0.65455,0.03855,0.07162764771460424,0.4618,40000
uncertainty_grid,gaussian_blur,0.515875,0.707625,0.0447,0.08664889750424037,0.484125,40000
uncertainty_grid,gaussian_noise,0.35455,1.222575,0.115425,0.32555351854463405,0.6454500000000001,40000
uncertainty_grid,glass_blur,0.291025,1.01535,0.061275,0.2105489219139249,0.708975,40000
uncertainty_grid,impulse_noise,0.383575,0.8848,0.053675,0.13993352017206542,0.616425,40000
uncertainty_grid,jpeg_compression,0.5941,0.556025,0.030025,0.05053862986029288,0.40590000000000004,40000
uncertainty_grid,motion_blur,0.566225,0.657525,0.04475,0.07903218685151663,0.433775,40000
uncertainty_grid,pixelate,0.578825,0.6722999999999999,0.050225,0.08677061287954045,0.42117499999999997,40000
uncertainty_grid,saturate,0.774475,0.30277499999999996,0.01545,0.01994899770812486,0.22552499999999998,40000
uncertainty_grid,shot_noise,0.418125,0.9484999999999999,0.073325,0.1753662182361734,0.5818749999999999,40000
uncertainty_grid,snow,0.594475,0.5654,0.031975,0.053786954876151226,0.405525,40000
uncertainty_grid,spatter,0.66105,0.46607499999999996,0.025425,0.038461538461538464,0.33895,40000
uncertainty_grid,speckle_noise,0.42525,0.842375,0.053525,0.12586713697824808,0.57475,40000
uncertainty_grid,zoom_blur,0.53755,0.6630750000000001,0.040125,0.07464421914240536,0.46245,40000
