policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.5429880114977449,2.2400972167044473,0.0891542614101096,0.1641919517968582,0.4570119885022551,42791
