policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.430464349980136,1.7258535673389266,0.05781589586595312,0.13431053203040175,0.5695356500198641,42791
