policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,test,0.3563132434390409,0.6926456497861699,0.009791778645042182,0.027480815898209485,0.6436867565609591,42791
