policy,wilds_split,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,test,0.9000023369400107,1.8635694421724196,0.35271435582248606,0.3919038221852929,0.09999766305998925,42791
