policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,0.7985092105263157,0.4763039473684211,0.1374065789473684,0.17207889043233526,0.20149078947368426,760000
fixed,0.7995631578947369,0.4942052631578947,0.14688421052631578,0.1837055760711441,0.20043684210526314,760000
uncertainty_grid,0.7995631578947369,0.4942052631578947,0.14688421052631578,0.1837055760711441,0.20043684210526314,760000
