policy,corruption,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uaat_monotone,brightness,0.938175,0.289825,0.0456,0.04860500439683428,0.06182500000000002,40000
uaat_monotone,contrast,0.7007,0.63455,0.06705,0.09569002426145283,0.2993,40000
uaat_monotone,defocus_blur,0.764075,0.5673,0.066275,0.08673886725779538,0.23592500000000005,40000
uaat_monotone,elastic_transform,0.85175,0.577625,0.085875,0.10082183739360141,0.14825,40000
uaat_monotone,fog,0.8908,0.509825,0.080125,0.08994723843735968,0.10919999999999996,40000
uaat_monotone,frost,0.700775,0.7666,0.093475,0.13338803467589455,0.29922499999999996,40000
uaat_monotone,gaussian_blur,0.604375,0.7555000000000001,0.071975,0.1190899689762151,0.395625,40000
uaat_monotone,gaussian_noise,0.352,1.1680000000000001,0.104,0.29545454545454547,0.648,40000
uaat_monotone,glass_blur,0.361825,1.10005,0.092375,0.25530297795895807,0.6381749999999999,40000
uaat_monotone,impulse_noise,0.449075,0.91505,0.072825,0.16216667594499806,0.550925,40000
uaat_monotone,jpeg_compression,0.777625,0.628875,0.0813,0.1045491078604726,0.222375,40000
uaat_monotone,motion_blur,0.7105,0.73875,0.08985,0.12646023926812106,0.2895,40000
uaat_monotone,pixelate,0.68575,0.7425,0.08565,0.12489974480495808,0.31425000000000003,40000
uaat_monotone,saturate,0.919525,0.34372499999999995,0.05265,0.05725782333269895,0.08047499999999996,40000
uaat_monotone,shot_noise,0.4805,0.9885,0.0938,0.19521331945889697,0.5195000000000001,40000
uaat_monotone,snow,0.7649,0.6432249999999999,0.081625,0.10671329585566741,0.23509999999999998,40000
uaat_monotone,spatter,0.837775,0.5303499999999999,0.073625,0.08788159111933395,0.16222499999999995,40000
uaat_monotone,speckle_noise,0.5148,0.91545,0.08605,0.16715229215229216,0.48519999999999996,40000
uaat_monotone,zoom_blur,0.6954,0.74435,0.08795,0.12647397181478287,0.3046,40000
