policy,category,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
uncertainty_grid,bottle,0.3787878787878788,1.9848484848484849,0.13636363636363635,0.36,0.6212121212121212,66
uncertainty_grid,cable,0.8,4.366666666666667,0.4166666666666667,0.5208333333333334,0.19999999999999996,120
uncertainty_grid,capsule,0.819047619047619,6.6571428571428575,0.6476190476190476,0.7906976744186046,0.18095238095238098,105
uncertainty_grid,carpet,0.4838709677419355,3.7419354838709675,0.3225806451612903,0.6666666666666666,0.5161290322580645,93
uncertainty_grid,grid,1.0,7.301587301587301,0.7301587301587301,0.7301587301587301,0.0,63
uncertainty_grid,hazelnut,0.8295454545454546,4.829545454545455,0.4659090909090909,0.5616438356164384,0.17045454545454541,88
uncertainty_grid,leather,0.39,2.31,0.17,0.4358974358974359,0.61,100
uncertainty_grid,metal_nut,0.7608695652173914,6.0,0.5760869565217391,0.7571428571428571,0.23913043478260865,92
uncertainty_grid,pill,0.9253731343283582,7.835820895522389,0.7761194029850746,0.8387096774193549,0.07462686567164178,134
uncertainty_grid,screw,0.9921875,7.3515625,0.734375,0.7401574803149606,0.0078125,128
uncertainty_grid,tile,0.44086021505376344,2.172043010752688,0.16129032258064516,0.36585365853658536,0.5591397849462365,93
uncertainty_grid,toothbrush,0.8235294117647058,5.470588235294118,0.5294117647058824,0.6428571428571429,0.17647058823529416,34
uncertainty_grid,transistor,0.875,2.875,0.275,0.3142857142857143,0.125,80
uncertainty_grid,wood,0.5238095238095238,3.6507936507936507,0.31746031746031744,0.6060606060606061,0.47619047619047616,63
uncertainty_grid,zipper,0.7851239669421488,5.917355371900826,0.5702479338842975,0.7263157894736842,0.2148760330578512,121
